matrix_id,name,tf_class,family,tax_group,species,acc,information_content,binding_preference
MA1045.2,NAC043,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1427.3,NAC028,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1660.2,NAC013,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1663.3,NAC050,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1674.3,NAC017,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1675.2,NAC029,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1676.3,NAC062,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1677.2,NAC078,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1678.3,NTL8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1785.2,NAC018,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1786.2,NAC019,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1787.2,NAC047,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2006.2,NAC020,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2009.2,NAC010,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2010.2,SMB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2017.2,JUB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2018.2,NAC69,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2033.2,NAC038,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2034.2,NAC057,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2035.2,NAC075,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2036.2,NAC076,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2037.2,NAC096,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2038.2,NAC103,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2043.2,NAC004,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2044.2,NAC007,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2045.2,NAC031,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2046.2,NAC035,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2047.2,NAC037,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2048.2,NAC045,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2049.2,NAC053,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2050.2,NAC101,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2051.2,NAC68,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2053.2,NAC105,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0589.2,WRKY1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1076.3,WRKY15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1077.2,WRKY18,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1078.2,WRKY2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1079.3,WRKY21,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1081.3,WRKY25,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1083.3,WRKY30,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1085.3,WRKY40,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1086.2,WRKY43,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1087.3,WRKY45,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1088.2,WRKY48,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1089.2,WRKY57,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1090.2,WRKY60,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1092.2,WRKY63,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1093.2,WRKY75,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1094.3,WRKY8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1295.2,WRKY20,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1296.2,WRKY46,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1297.2,WRKY26,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1298.2,WRKY29,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1299.2,WRKY17,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1300.2,WRKY6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1301.2,WRKY33,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1302.2,WRKY65,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1303.2,WRKY22,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1304.2,WRKY59,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1305.2,WRKY55,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1306.2,WRKY11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1307.3,WRKY31,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1308.2,WRKY70,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1310.2,WRKY42,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1311.3,WRKY28,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1312.2,WRKY47,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1313.2,WRKY7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1314.2,WRKY14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1315.2,WRKY24,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1316.2,WRKY71,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1317.2,WRKY50,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1318.2,WRKY27,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1805.2,WRKY53,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0557.2,FHY3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1382.2,FAR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1664.3,HSFA6B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1665.3,HSFB2A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1666.3,HSFB2B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1667.3,HSFC1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1758.2,HSFA1E,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1759.2,HSFA4A,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1761.2,HSFB3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2019.2,HSFA1B,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2020.2,HSFB4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0008.4,HAT5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0110.4,ATHB-5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0573.2,ATHB-9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0953.2,ATHB-6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0954.3,ATHB-7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0990.2,HDG11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1024.2,HAT1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1026.3,ATHB-15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1198.2,HAT2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1209.2,ATHB-20,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1210.3,HAT22,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1211.2,ATHB-X,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1212.2,ATHB-13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1214.2,ATHB-40,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1215.2,ATHB-53,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1327.3,ATHB-23,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1369.2,HDG1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1375.2,ANL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1406.2,ATHB-4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1757.2,HDG7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1824.2,Zm00001d005692,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1213.3,ZHD3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1326.2,ZHD5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1329.3,ZHD1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1330.2,ZHD6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1807.2,ZHD10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0001.3,AGL3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0005.3,AG,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0082.2,squamosa,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0548.3,AGL15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0554.2,SOC1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0555.2,SVP,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0556.2,AP3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0558.2,FLC,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0563.2,SEP3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0584.2,SEP1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0585.2,AGL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1814.2,RIN,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1015.2,GATA12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1016.2,GATA15,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1017.2,GATA8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1018.2,GATA9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1323.2,GATA19,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1325.2,GATA14,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1396.2,GATA6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1755.2,GATA4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0020.2,Dof2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0973.2,CDF2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0974.3,CDF3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0981.2,DOF1.8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0982.2,DOF2.4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0983.2,DOF5.6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0984.2,DOF5.7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0987.2,PHYPADRAFT_140773,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0989.2,PHYPADRAFT_153324,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1022.2,PHYPADRAFT_38837,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1071.2,DOF5.3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1267.2,DOF5.8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1268.2,CDF5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1269.2,DOF4.5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1270.2,DOF3.2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1272.3,DOF2.2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1273.2,DOF4.2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1275.2,DOF1.6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1276.2,DOF3.5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1277.2,DOF1.7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1278.2,DOF3.4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1279.2,DOF1.5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1280.2,DOF5.4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1281.2,DOF5.1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1747.2,DOF4.3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1823.2,Zm00001d027846,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1673.2,LBD18,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2021.2,LBD13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2022.2,LOB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1794.2,NLP7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0577.4,SPL3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1055.3,SPL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1322.3,SPL9,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0121.2,ARR10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0945.2,ARR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0948.2,ARR18,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0949.2,ARR2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1409.2,OsRR22,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1027.2,KAN1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1163.3,PHL11,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1164.2,HHO5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1165.3,HHO6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1166.2,PHL12,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1167.2,EFM,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1168.2,MYR2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1383.2,KAN2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1385.2,AT2G40260,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1386.3,HHO3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1387.2,HRS1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1388.2,PHL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1389.2,PHL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1390.3,HHO2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1706.2,AT1G14600,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1735.2,AT2G38300,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1737.2,AT5G05090,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1827.2,Zm00001d044785,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1830.2,Zm00001d015407,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2023.2,PHL4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0034.2,Gam1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0575.2,MYB77,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0576.2,RAX3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1030.2,P0510F09.23,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1037.2,MYB24,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1038.2,MYB3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1170.2,MYB118,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1171.2,MYB52,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1172.2,MYB3R5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1173.2,MYB101,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1174.2,MYB56,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1175.2,MYB81,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1176.2,MYB119,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1177.2,MYB65,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1178.3,MYB3R1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1179.2,MYB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1180.2,MYB3R4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1181.2,MYB113,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1292.2,MYB27,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1293.2,MYB57,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1294.2,MYB62,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1391.3,MYB33,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1392.3,MYB98,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1393.3,MYB70,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1394.3,MYB73,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1426.2,MYB124,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1762.2,MYB10,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1764.2,MYB116,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1765.2,MYB121,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1766.2,MYB17,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1767.2,MYB23,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1768.2,MYB30,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1769.2,MYB39,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1770.2,MYB40,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1771.2,MYB41,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1772.2,MYB43,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1773.2,MYB51,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1774.2,MYB60,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1775.2,MYB61,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1776.2,MYB67,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1777.2,MYB74,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1778.2,MYB80,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1779.2,MYB83,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1780.2,MYB92,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1781.2,MYB94,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1829.2,Zm00001d035604,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2007.2,MYB107,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2008.2,MYB99,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2024.2,MYB63,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2025.2,MYB93,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2026.2,MYB108,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2027.2,MYB44,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2028.2,MYB49,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2029.2,MYB88,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2030.2,MYB96,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2041.2,MYB13,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2042.2,MYB58,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA0579.2,CDC5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1182.2,RVE8,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1183.2,RVE6,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1184.2,RVE1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1185.2,LHY,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1186.2,YAB4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1187.2,RVE4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1189.2,AT5G61620,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1190.2,RVE5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1191.2,RVE7L,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1192.2,DIV1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1193.2,AT2G38090,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1194.2,AT3G10580,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1195.2,AT5G56840,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1196.2,AT5G05790,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1353.2,AT1G72740,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1355.2,TRB2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1397.2,AT1G74840,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1398.3,KUA1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1400.2,AT1G19000,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1401.2,RVE7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1408.2,FaEOBII,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1681.2,SRM1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1793.2,NID1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1802.2,TRP5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1812.2,ASR1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1825.2,Zm00001d044409,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2031.2,AT5G04760,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2032.2,TRB1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1207.2,GT-3a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1208.2,GT-2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1365.3,AT5G47660,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1366.2,DF1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1367.2,AT1G76870,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1368.3,GT-4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1661.2,GTL1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1662.2,AT3G10030,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1733.2,ASR3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2039.2,ASIL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA2040.2,ENAP2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1843.2,AP4,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1844.2,Atbf,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1845.2,Atoh7,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1846.2,Brachyury,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1847.2,Bsx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1848.2,Cebpg,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1849.2,Creb1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1850.2,Dlx-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1851.2,Dlx-c,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1852.2,Emx,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1853.2,Erf-a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1854.2,Etv1/4/5,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1855.2,Fli-Erg-a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1856.2,Fli-Erg-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1857.2,Fli-Erg-c,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1858.2,Fos-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1859.2,FoxA-a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1860.2,FoxA-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1861.2,FoxB,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1862.2,FoxD-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1863.2,FoxE,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1864.2,FoxF,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1865.2,FoxG,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1866.2,FoxI-a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1867.2,FoxI-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1868.2,FoxI-c,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1869.2,FoxK,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1870.2,FoxL2,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1871.2,FoxM,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1872.2,FoxO,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1873.2,FoxQ,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1874.2,GATA-a,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1875.2,GATA1/2/3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1877.2,Hes-b,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1878.2,Hes-c,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1879.2,Hex,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1880.2,Hey,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1881.2,Hmbox1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1882.2,Hnf1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1883.2,Hox1,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
MA1884.2,Hox3,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,
